title,address,latitude,longitude,description,price_pcm,date_added,agent,agent_tel,image_src,src
3 bedroom apartment,"Frognal Lane, Hampstead, London, NW3",51.554461,-0.185181,A well presented 3 bedroom apartment located in the heart of Hampstead.,"£3,900 pcm",Added on 12/08/2020,"Savills Lettings, Hampstead",020 8012 3137,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49006/96013418/49006_HAL190034_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96013418.html
4 bedroom apartment,"Monica Shaw Court, 31 Purchese Street, Camden, London, NW1",51.532186,-0.129467,"Four bedroom flat just moment from EUSTON and KINGS CROSS STATIONS and UCL. Beneftting from MODERN KITCHEN/DINER, four double bedrooms (lounge conversion) TWO BATHROOMS and PRIVATE TERRACE and Offered FURNISHED.","£3,878 pcm",Added on 28/07/2020,"Drivers & Norris, Islington- Lettings",020 8012 4134,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/55k/54616/82797670/54616_DAN200570_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-82797670.html
3 bedroom apartment,"Belsize Road, London",51.53808,-0.1917,"*** Video viewing available - exclusively available with Fox Gregory *** A Luxurious two bedroom apartment with 24/7 concierge is a fantastic example of contemporary design having been developed to an impeccable standard throughout. Furnished to a very high standard, ready for immediate occupatio...","£3,987 pcm",Added on 24/07/2020,"Fox Gregory, St. Johns Wood",020 8012 1100,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75037/73160205/75037_103266001915_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73160205.html
2 bedroom flat,"Eton Avenue, Swiss Cottage",51.544353,-0.171105,VIRTUAL TOUR AVAILABLE. A spectacular spacious first floor two bedroom two reception conversion located within 5 minutes walking distance of the Jubilee Line ( Googlemaps).The apartment forms part of a magnificent substantial period house with beautiful common areas. The apartment itself has an ...,"£3,878 pcm",Added on 23/07/2020,"Absolute Property, London",020 8012 1269,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/92k/91781/72030927/91781_29833609_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72030927.html
3 bedroom apartment,"Cresta House, 133 Finchley Road, Swiss Cottage NW3 6HT",51.5424,-0.175734,"Spacious 2-bedroom apartment, extensively refurbished to a high specification, set on the 3rd & 4th floors of a desirable purpose built block with lift access and daytime porter, located minutes from Swiss Cottage and the amenities on Finchley Road.","£3,878 pcm",Reduced on 19/06/2020,"Excel Property Services, London",020 8012 1666,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/100k/99425/66059706/99425_103379000162_IMG_03_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-66059706.html
1 bedroom apartment,"Albany Street, London, NW1",51.52528,-0.14363,ALL INCLUSIVE! SHORT OR LONG LET! Situated on one of London's prime locations overlooking Regents Park and minutes walk to Oxford Street and other famous sites. These fully furnished apartments are a must to see-AVAILABLE NOW,"£3,900 pcm",Reduced on 22/05/2020,"Pure Realty , London",020 8012 8927,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/107k/106120/74411921/106120_1BRMELIA_IMG_00_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74411921.html
3 bedroom apartment,"Fitzjohn's Ave, Hampstead",51.555026,-0.178513,Garden Apartment In Hampstead Village,"£3,878 pcm",Added on 06/05/2020,"Nest Seekers International , London",01928 583132,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/193k/192446/92010056/192446_NEST_RM_192446_1330122_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-92010056.html
3 bedroom flat,"FITZJOHNS AVENUE, NW3 6NX",51.554859,-0.178378,"A stunning apartment situated within a newly refurbished red brick house in Hampstead Village, NW3. This beautifully decorated four bedroom flat is placed in a fantastic location and further benefits from double glazed windows and ample storage.","£3,878 pcm",Reduced on 04/05/2020,"Winkworth, St John's Wood",020 8012 1165,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90830/90673916/90830_2522010_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-90673916.html
1 bedroom flat,"Charlotte Street, Fitzrovia, London, W1T",51.520145,-0.136349,SHORT LET. With a highly desirable location this beautiful 1 bedroom apartment offers stunning interiors throughout with gorgeous open-plan living space all just moments from Oxford Street.,"£3,879 pcm",Added on 06/04/2020,"Foxtons, Marylebone",020 8012 6760,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76585/82405513/76585_1140482_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-82405513.html
3 bedroom flat,"SHERINGHAM, QUEENSMEAD, NW8 6RA",51.53968,-0.173202,A three bedroom balcony apartment with superb skyline views of London's landmarks. The apartment is set on the fifth floor of this prestigious development and has the benefit of being situated on St John's Wood Park between St John's Wood and Swiss Cottage Underground Stations (Jubilee line).,"£3,878 pcm",Added on 09/03/2020,"Winkworth, St John's Wood",020 8012 1165,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90830/90259031/90830_2448746_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-90259031.html
3 bedroom flat,"Chancery Lane, City, WC2A",51.518091,-0.115495,"Tafaders have the pleasure of offering this unique three bedroom, furnished apartment within this restored building located off High Holborn. This apartment offers a large, bright living space equipped open plan kitchen, two bathrooms (one en-suite) wood flooring throughout and entryphone. Ho...","£3,900 pcm",Added on 03/10/2019,"Tafaders, London",020 7404 0039,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/206k/205619/85360148/205619_TAFD_002525_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85360148.html
Studio apartment,"Centre Heights, 137 Finchley Road, London, NW3",51.545197,-0.177646,"Swiss Cottage apartments offers a superb collection of apartments with modern interiors and high-specification fixtures and fittings throughout. The property features luxury studio and one bedroom apartments for business and leisure travellers, arranged over five...","£3,883 pcm",Added on 08/05/2019,"'s International Realty, London",020 8012 4264,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/63k/62080/71567068/62080_NLD180152_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-71567068.html
1 bedroom apartment,"Carlow House, Carlow Street, London, NW1",51.535134,-0.139792,"Set within the largest area of urban regeneration in Europe (67 acres) and the most happening new district in London, Q Camden town apartments is a stone’s throw away from Camden Market and Regent’s Park, a place so scenic and vast that you can...","£3,943 pcm",Added on 08/05/2019,"'s International Realty, London",020 8012 4264,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/63k/62080/71567065/62080_NLD180151_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-71567065.html
2 bedroom flat,New End Hampstead NW3,51.55864,-0.1779,SHORT LET: A fantastic two bedroom apartment to let. Situated in a gated development in the heart of Hampstead Village and offering close proximity to the local transport links and local amenities. available August 1st 2019.,"£3,835 pcm",Added on 09/01/2019,"Hamptons International Lettings, Hampstead",020 8012 2910,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43760/69365695/43760_P180877_IMG_05_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-69365695.html
2 bedroom flat,"Fitzjohns Avenue, London, NW3",51.55115,-0.17633,"Stunning and spacious recently refurbished luxury two bedrooms two bathroom duplex apartment situated on the ground and first floors in this period property.
","£3,900 pcm",Reduced on 12/05/2017,"Hunters, Covering Maida Vale",020 8012 9016,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/126k/125470/65724962/125470_MVLP205698_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-65724962.html
3 bedroom semi-detached house,"Inverforth Close, Hampstead",51.56537,-0.18283,A stunning 3 double bedroom house on a quiet private close surrounded by greenery. This property is excellent for a small family that wish to live in a high quality area / development.,"£4,150 pcm",Added today,"Hausman & Holmes, London - Lettings",020 8012 6906,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/167k/166823/99510281/166823_801_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99510281.html
3 bedroom semi-detached house,"Inverforth Close, Hampstead",51.56537,-0.18283,A stunning 3 double bedroom house on a quiet private close surrounded by greenery. This property is excellent for a small family that wish to live in a high quality area / development.,"£4,150 pcm",Added today,"Hausman & Holmes, London - Lettings",020 8012 6906,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/167k/166823/99510281/166823_801_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99510281.html
3 bedroom flat,"Benjamin House, Cecil Grove, London NW8",51.53643,-0.16449,"A beautifully presented third floor apartment located moments from Primrose Hill Park and Regents Park. The property comprises a bright reception room with wood flooring and open plan kitchen, double bedroom with fitted wardrobes and a three piece bathroom suite.","£4,008 pcm",Added today,"SN Estates London, London",020 8012 5434,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/210k/209642/86442085/209642_23042016-L29_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86442085.html
3 bedroom apartment,"Benjamin House, Cecil Grove, London, NW8",51.536509,-0.16381,"A 3-bedroom, 3-bathroom apartment within a recently completed luxury development with access to all the amenities of St John's Wood and Primrose Hill.","£4,008 pcm",Reduced yesterday,"Quinta Estates, London",020 3858 7333,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/192k/191678/72652590/191678_CAE200219_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72652590.html
2 bedroom apartment,Buckland Crescent Belsize Park NW3,51.54578,-0.1725,A brand newly refurbished two bedroom raised ground floor property finished to a very high standard throughout and with direct access to a private garden.,"£4,008 pcm",Reduced yesterday,"Kinleigh Folkard & Hayward - Lettings, Belsize Park",020 8012 2720,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/58k/57940/81514213/57940_P175509_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-81514213.html
3 bedroom flat,STUNNING THREE DOUBLE BED FLAT IN LUXURY BUILDING,51.536508,-0.163811,"We are delighted to offer this absolutely stunning three bedroom apartment located minutes from the beautiful open space of Primrose Hill & Regents Park. The property boasts modern, fully fitted kitchen/ open plan reception room, three bedrooms, three modern bathrooms, wooden flooring throughout ...","£4,008 pcm",Reduced on 03/11/2020,"ABACO Estates, London - lettings",020 8012 7793,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/184k/183806/73082928/183806_29983840_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73082928.html
3 bedroom flat,"Russell Square, Russell Square, London, London, WC1B 5EQ",51.522686,-0.126096,"A well-proportioned three bedroom Penthouse flat situated on the top floor of this popular mansion block, minutes from Russell Square station. Comprising Three large double bedrooms, the apartmen...","£4,099 pcm",Added on 03/11/2020,"Grand Estates, London",020 8012 7399,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/177k/176480/99412277/176480_419457_IMG_05_0001_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99412277.html
2 bedroom apartment,"Buckland Crescent, Swiss Cottage, London",51.545764,-0.172691,"ALL NEW - Incredible apartment - High Quality and Lots of features - A great opportunity to live within a short stroll to Swiss Cottage Underground and Finchley Road shops, bars, restaurants and the ever so popular O2 Centre. The property is situated on the raised ground floor and compri...","£4,008 pcm",Reduced on 03/11/2020,"Greenstone, St. Johns Wood",020 8012 5794,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88567/96033986/88567_29902383_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96033986.html
3 bedroom apartment,"Benjamin House, Cecil Grove, St. Johns Wood Road NW8",51.536618,-0.164357,"Striking 3 Bedroom, 3 Bathroom Apartment set on the top floor of this sought after purpose built block of St Edmunds Court within a stones throw of Primrose Hill. The property is finished to ultra modern high standards and boasts of space and natural light, wooden floors throughout, storage space. ","£4,008 pcm",Added on 03/11/2020,"London Habitat, West Hampstead",020 3858 3192,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96380/74901060/96380_RL4249_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74901060.html
2 bedroom flat,"Buckland Crescent, Swiss Cottage, London, NW3",51.545614,-0.172687,"LONG LET. A stunning 2 bedroom flat with charming private garden, located on the raised ground floor of a beautiful period conversion in Belsize Park.","£4,009 pcm",Reduced on 02/11/2020,"Foxtons, Hampstead",020 8012 6752,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/16k/15957/83689018/15957_1126354_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-83689018.html
2 bedroom flat,Buckland Crescent London NW3,51.54578,-0.1725,"A stylish, characterful two bedroom garden flat set in an impressive semi-detached white stucco building occupying the entire raised ground floor. Sole use of 32' secluded and well maintained rear garden. Beautiful 22' reception, high ceilings, floor to ceiling windows, fireplace, 13' main bedro...","£4,000 pcm",Reduced on 02/11/2020,"Hamptons International Lettings, Belsize Park",020 3858 7914,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/211k/210095/72805326/210095_P213053_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72805326.html
4 bedroom flat,"Adeline Place, London, WC1B",51.51796,-0.13052,"Newly renovated 4 bedroom 2 bathroom flat located in Bedford Court mansions, close to Tottenham Court Road. ..","£4,117 pcm",Reduced on 01/11/2020,"Marilyn Bryant Property Services, MB Property Services",020 8012 4103,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46920/98507897/46920_kkdcmedc_IMG_00_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98507897.html
2 bedroom flat,"Parker Street, Holborn, WC2",51.51593,-0.121439,"ZERO DEPOSIT AVAILABLE! RentLondonFlat.com is pleased to offer this stunning two bed two baths apartment with a private terrace, concierge and resident gym on Parker Street located right at the heart of London's Covent Garden, in close proximity to the West End, Bloomsbury, The City and ...","£4,117 pcm",Reduced on 31/10/2020,"RentLondonFlat.com, London",01233 511006,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/147k/146147/86276827/146147_30153025_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86276827.html
2 bedroom penthouse,"Viridium Apartments, Finchley Road, NW3",51.55369,-0.1895,"Stunning two double bedroom apartment located in a modern development and boasting wood floors throughout, terrace, lift and porter. The property is situated within walking distance to many shops and amenities of Hampstead Village (Northern Line) and within close proximity to Finchley Road (Jubil...","£4,117 pcm",Reduced on 30/10/2020,"Dockleys, London",020 8012 4609,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/175k/174305/99095090/174305_103071001810_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99095090.html
3 bedroom apartment,"Viridium Apartments, Finchley Road, NW3",51.55369,-0.1895,"An outstanding collection of eleven apartments and two penthouses' forming Viridium, a cutting edge development that will provide brand new, bespoke luxury apartments in Hampstead. This three bedroom, two bathroom penthouse apartment is approximately 1037 sq ft and benefits from fantastic storage...","£4,117 pcm",Reduced on 30/10/2020,"Goldschmidt & Howland, Hampstead - Lettings",020 8012 2439,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73953/73080939/73953_2496099_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73080939.html
3 bedroom apartment,"Cecil Grove, St Johns Wood, London, NW8",51.536661,-0.164353,"A beautifully presented third floor apartment situated within a modern development located within easy reach of Primrose Hill, Regents Park and St Johns Wood High Street. The property comprises a spacious reception room with contemporary open plan kitchen and access onto a private terrace, three ...","£4,008 pcm",Reduced on 30/10/2020,"Stones Residential, Belsize Park",020 8012 8958,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/107k/106225/96265229/106225_BEP160198_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96265229.html
2 bedroom flat,"Viridium Apartments, 264 Finchley Road, Hampstead, London, NW3",51.554337,-0.190753,"A magnificent 2 double bedroom 3rd floor apartment in this modern development boasting wood floors throughout, terrace, and lift situated in an excellent location within walking distance to Hampstead (Northern Line). ","£4,117 pcm",Reduced on 30/10/2020,"Chestertons Estate Agents , Hampstead Lettings",020 8012 3901,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51295/73134066/51295_HAL180097_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73134066.html
3 bedroom apartment,Viridium Apartments 264 Finchley Road LONDON NW3,51.55369,-0.1895,"Fabulous 3 bedroom, 3 bathroom penthouse in the new luxurious development Viridium available on 08/10/2020.This apartment also benefits from a home heating and lighting system, under floor heating, and direct lift access. The apartment is approximately 846 sq ft with a 200 sq ft soft terrace.","£4,167 pcm",Reduced on 30/10/2020,"Coldwell Banker Southbank, London",020 8012 1633,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/165k/164990/97657763/164990_415_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97657763.html
3 bedroom penthouse,"Westfield, Kidderpore Avenue",51.55708,-0.19354,Spectacular three bedroom duplex penthouse apartment with an outstanding 27' roof terrace affording far reaching views across London. This superb property is arranged over the 4th and 5th floors and features a triple aspect 31´ reception room and fully fitted kitchen. The apartment was origi...,"£4,000 pcm",Added on 30/10/2020,"Independent London, London",020 8012 1201,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/92k/91421/99192875/91421_102043001285_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99192875.html
2 bedroom flat,"Buckland Crescent, Belsize Park, London, NW3",51.545837,-0.172486,"*VIDEO TOUR AVAILABLE*. A refurbished Parisian style 2 double bedroom raised ground floor apartment boasting exceptionally high ceilings, private decked terrace and garden situated in premier road in Belsize Park. ","£4,008 pcm",Reduced on 30/10/2020,"Chestertons Estate Agents , Hampstead Lettings",020 8012 3901,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51295/82253518/51295_HAL200136_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-82253518.html
2 bedroom maisonette,"Summers Street, Clerkenwell, London, EC1R",51.522314,-0.11007,ZERO DEPOSIT AVAILABLE. LONG LET. An incredibly refurbished loft style flat in the heart of Clerkenwell showcases an open-plan reception room and a sleek kitchen. It boasts 2 bedrooms with contemporary decor and a stylish living space.,"£4,117 pcm",Reduced on 29/10/2020,"Foxtons, Clerkenwell",020 8012 6732,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73120/85129741/73120_1148170_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85129741.html
2 bedroom apartment,Summers Street London EC1R,51.52249,-0.11001,"Miners Studio designed, unique and newly refurbished throughout is this impressive and spacious warehouse conversion in the heart of Clerkenwell. Close to the amenities and transport links of Central London, whilst benefitting from a plethora modern conveniences.","£4,117 pcm",Reduced on 29/10/2020,"Hamptons International Lettings, Islington",020 8012 2911,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43763/84188050/43763_P211580_IMG_69_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84188050.html
2 bedroom apartment,"Hampstead High Street, Hampstead, London, NW3",51.556199,-0.177731,An impeccable apartment set in a brand new development which has been finished to the highest specification in the heart of Hampstead moments away from the tube station. ,"£4,182 pcm",Added on 29/10/2020,"Savills Lettings, Hampstead",020 8012 3137,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49006/99156134/49006_HAL200097_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99156134.html
3 bedroom flat,"Sheringham, Queens Mead, St John's Wood Park, St John's Wood, London, NW8",51.53896,-0.170865,"A three bedroom apartment with 24 hour porterage A spacious apartment set on the first floor of a portered block is available to rent through Knight Frank, St John's Wood NW8. The property comprises 3 double bedrooms, 3 bathrooms, reception room, fully fitted and equipped kitchen and 2 balconie...","£4,117 pcm",Added on 29/10/2020,"Knight Frank - Lettings, St John's Wood",020 8012 7023,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/66k/65902/86229520/65902_SJQ012040134_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86229520.html
2 bedroom flat,"-40 Hampstead High Street, Hampstead, London, NW3",51.556303,-0.177649,"*VIDEO TOUR AVAILABLE* A magnificent 2 double bedroom 2nd floor apartment which has been highly refurbished to an excellent standard set in this award winning brand new development with high ceilings, beautiful wood floors and views across Hampstead. ","£4,182 pcm",Added on 29/10/2020,"Chestertons Estate Agents , Hampstead Lettings",020 8012 3901,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51295/74760072/51295_HAL200141_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74760072.html
2 bedroom property,"Buckland Crescent, London, NW3",51.545934,-0.172601,"Situated on the raised ground floor of an imposing stucco fronted house is this newly refurbished apartment boasting high ceilings throughout and a private rear garden. The property comprises a spacious reception room with feature fireplace and access onto a private rear garden, two bedrooms, two...","£4,117 pcm",Reduced on 22/07/2020,"Stones Residential, Belsize Park",020 8012 8958,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/107k/106225/94095323/106225_BEP200021_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-94095323.html
3 bedroom flat,"Keats Grove, Hampstead, NW3",51.55559,-0.16692,"A beautiful three bedroom apartment is available to rent with Knight Frank, Belsize Park NW3. This bright and spacious contemporary apartment is situated on the second floor within a charming mansion block. This lateral apartment has been refurbished to an exceptional standard throughout and co...","£4,117 pcm",Added on 29/10/2020,"Knight Frank - Lettings, Belsize Park",020 8012 5431,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/139k/138797/86221945/138797_BPQ012025807_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86221945.html
3 bedroom flat,"Keats Grove, Hampstead, NW3",51.55559,-0.16692,"A beautiful three bedroom apartment is available to rent in Hampstead, NW3. This bright and spacious contemporary apartment is situated on the second floor within a charming mansion block. This lateral apartment has been refurbished to an exceptional standard throughout and comprises a principa...","£4,117 pcm",Added on 29/10/2020,"Knight Frank - Lettings, Hampstead",020 8012 3311,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/66k/65884/86221921/65884_HAQ012067597_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86221921.html
2 bedroom apartment,"Buckland Crescent, Swiss Cottage, NW3",51.546222,-0.172925,"Situated on the raised ground floor of a beautiful white stucco fronted Victorian house, a charming and spacious two bedroom apartment with the rare benefit of direct access to an attractive, mature private rear garden. A particular feature of this beautiful home is the 22 ft reception room with...","£4,117 pcm",Added on 28/10/2020,"Phillips Harrod Ltd, London",020 8012 5056,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/215k/214775/99114920/214775_30143321_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99114920.html
2 bedroom duplex,"19 John Street, London",51.521461,-0.11471,A Stunning Two Bedroom Two Bathroom Apartment with Roof Terrace. This apartment is split over three floors and has been finished to an extremely high standard. This apartment comes fully furnished throughout. On entering the property you have a large open plan lounge area that leads...,"£4,150 pcm",Reduced on 28/10/2020,"Jenkins Property, Brentwood",01277 228620,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96199/73975386/96199_30078077_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73975386.html
2 bedroom duplex,"19 John Street, London",51.521461,-0.11471,A Stunning Two Bedroom Two Bathroom Apartment with Roof Terrace. This apartment is split over three floors and has been finished to an extremely high standard. On entering the property you have a large open plan lounge area that leads into a fully fitted kitchen - with integrated applia...,"£4,000 pcm",Reduced on 28/10/2020,"Jenkins Property, Brentwood",01277 228620,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96199/72741330/96199_29937749_IMG_05_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72741330.html
2 bedroom serviced apartment,"King's Mews, London, WC1N",51.52175,-0.11422,"Brand new modern, spacious 2 bed, 2 bath apartment in between Holborn and Bloomsbury. All bills included. Fully furnished. Ideal for both students & professionals. Fast WIFI, hi-tech home security & climate control heating close to London's top universities & colleges.","£4,117 pcm",Added on 27/10/2020,"Student Luxe , London",07391 526239,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/220k/219122/99034904/219122_bl058_IMG_01_0000_max_476x317.jpeg,https://www.rightmove.co.uk/property-to-rent/property-99034904.html
4 bedroom flat,"Rosslyn Hill, Hampstead, London, NW3",51.553771,-0.170999,"A beautiful 4 bedroom duplex apartment on the top 2 floors in Hampstead, within walking distance to Belsize Park boasting wood floors, roof terrace, under floor heating in the bathrooms, parking on a 1st come 1st serve basis. ","£4,117 pcm",Added on 27/10/2020,"Chestertons Estate Agents , Hampstead Lettings",020 8012 3901,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51295/74685030/51295_HEA162694_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74685030.html
3 bedroom flat,Cecil Grove St Johns Wood NW8,51.53643,-0.16449,A truly stunning and contemporary apartment located in the sought after Primrose Hill and favoured east side St Johns Wood area moments from Regents Park.,"£4,008 pcm",Reduced on 27/10/2020,"Kinleigh Folkard & Hayward - Lettings, St John's Wood",020 8012 2726,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/58k/57973/83767048/57973_P178449_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-83767048.html
3 bedroom apartment,"Benjamin House, St Edmunds Terrace, London, NW8",51.536661,-0.164353,"Let's Talk Property are proud to present this stunning 3 bedroom, 3 bathroom apartment set on the top floor of this sought after purpose built block of St Edmunds Court within a stones throw of Primrose Hill.","£4,008 pcm",Added on 23/10/2020,"Let's Talk Property, London",0115 798 0591,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/187k/186677/86046337/186677_LTP201203_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86046337.html
3 bedroom house,Eton Avenue Belsize Park NW3,51.545,-0.16835,A well presented three bedroom semi detached house to rent with large private garden situated on this highly desirable Belsize Park street.,"£4,117 pcm",Reduced on 23/10/2020,"Kinleigh Folkard & Hayward - Lettings, Belsize Park",020 8012 2720,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/58k/57940/74139315/57940_P180733_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74139315.html
4 bedroom apartment,"Adeline Place, London, WC1B",51.517868,-0.130068,"An extremely large and airy three/four double bedroom, two bathroom, recently renovated and refurbished apartment located on the first floor of one of Bloomsbury’s most prestigious red brick mansion blocks – Bedford Court Mansions.","£4,117 pcm",Added on 22/10/2020,"Winkworth, West End",020 8012 1216,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75847/98817140/75847_WES200173_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98817140.html
